Year,Age,Gender,Population,Deaths
2015,53,Male,2178525,14519.0
2015,54,Female,2302232,10261.0
2015,54,Male,2198415,16075.0
2015,55,Female,2317616,10919.0
2015,55,Male,2220810,17131.0
2015,56,Female,2248424,11839.0
2015,56,Male,2135482,18220.0
2015,57,Female,2239260,12588.0
2015,57,Male,2116732,19680.0
2015,58,Female,2220902,13354.0
2015,58,Male,2084718,20621.0
2015,59,Female,2147579,13713.0
2015,59,Male,2001993,21518.0
2015,60,Female,2132374,14199.0
2015,60,Male,1980647,22515.0
2015,61,Female,2054944,14916.0
2015,61,Male,1887069,23334.0
2015,62,Female,1980686,15651.0
2015,62,Male,1809654,24049.0
2015,63,Female,1905348,16205.0
2015,63,Male,1735412,25317.0
2015,64,Female,1853502,16775.0
2015,64,Male,1673094,25242.0
2015,65,Female,1809104,17506.0
2015,65,Male,1633170,25977.0
2015,66,Female,1756866,18686.0
2015,66,Male,1578360,26988.0
2015,67,Female,1737062,20235.0
2015,67,Male,1559017,28285.0
2015,68,Female,1809167,22190.0
2015,68,Male,1621193,30538.0
2015,69,Female,1342125,19239.0
2015,69,Male,1185028,25845.0
2015,70,Female,1327208,20339.000002
2015,70,Male,1159527,26495.0
2015,71,Female,1295052,22046.0
2015,71,Male,1119456,28757.0
2015,72,Female,1326528,24825.0
2015,72,Male,1137665,30916.0
2015,73,Female,1160583,23848.0
2015,73,Male,981096,29565.0
2015,74,Female,1066029,23746.0
2015,74,Male,883982,28976.0
2015,75,Female,1008529,24913.0
2015,75,Male,827728,29517.0
2015,76,Female,945797,25862.0
2015,76,Male,772985,30201.0
2015,77,Female,909394,27542.0
2015,77,Male,727164,31080.0
2015,78,Female,840133,28172.0
2015,78,Male,658564,31042.0
2015,79,Female,803528,30211.0
2015,79,Male,617005,31881.0
2015,80,Female,772917,32181.0
2015,80,Male,577486,33129.0
2015,81,Female,693091,32259.0
2015,81,Male,507194,32998.5
2015,82,Female,671433,35307.0
2015,82,Male,476778,33749.5
2015,83,Female,640279,37482.0
2015,83,Male,440980,34640.0
2015,84,Female,608549,39802.0
2015,84,Male,405022,35604.0
2015,85,Female,581991,42055.0
2015,85,Male,372763,35505.0
2015,86,Female,521411,43034.0
2015,86,Male,321867,34676.0
2015,87,Female,485831,45249.0
2015,87,Male,285890,34903.0
2015,88,Female,439405,45912.0
2015,88,Male,247757,33146.0
2015,89,Female,387034,45559.0
2015,89,Male,207375,30703.0
2015,90,Female,345739,45982.0
2015,90,Male,175091,28696.0
2015,91,Female,295829,43776.0
2015,91,Male,142800,25869.0
2015,92,Female,245398,40506.0
2015,92,Male,114038,22537.0
2015,93,Female,203713,37831.0
2015,93,Male,88982,19604.0
2015,94,Female,163695,33035.0
2015,94,Male,68599,15974.0
2015,95,Female,124718,28013.0
2015,95,Male,48343,12317.0
2015,96,Female,89422,21972.0
2015,96,Male,32939,8718.0
2015,97,Female,68627,18138.0
2015,97,Male,23478,6572.0
2015,98,Female,46622,14027.0
2015,98,Male,14979,4476.0
2015,99,Female,33567,10312.0
2015,99,Male,9721,3070.0
2016,0,Female,1937196,10294.0
2016,0,Male,2026072,12867.0
2016,1,Female,1956316,694.0
2016,1,Male,2047270,873.0
2016,2,Female,1949179,474.0
2016,2,Male,2043478,573.0
2016,3,Female,1948151,323.0
2016,3,Male,2036834,468.0
2016,4,Female,1951686,298.0
2016,4,Male,2040555,342.0
2016,5,Female,1972741,256.0
2016,5,Male,2065281,290.0
2016,6,Female,1975831,206.0
2016,6,Male,2059138,282.0
2016,7,Female,1976389,240.0
2016,7,Male,2057966,272.0
2016,8,Female,2037986,194.0
2016,8,Male,2124156,288.0
2016,9,Female,2045058,217.0
2016,9,Male,2136011,245.0
2016,10,Female,2028238,189.0
2016,10,Male,2118906,276.0
2016,11,Female,2023812,227.0
2016,11,Male,2110600,279.0
2016,12,Female,2029205,221.0
2016,12,Male,2113160,313.0
2016,13,Female,2015641,258.0
2016,13,Male,2097241,386.0
2016,14,Female,2007870,354.0
2016,14,Male,2089327,510.0
2016,15,Female,2057103,399.0
2016,15,Male,2144039,771.0
2016,16,Female,2086241,507.0
2016,16,Male,2182893,1073.0
2016,17,Female,2056396,613.0
2016,17,Male,2151327,1443.0
2016,18,Female,2061901,776.0
2016,18,Male,2158323,2040.0
2016,19,Female,2073693,804.0
2016,19,Male,2168227,2386.0
2016,20,Female,2087602,901.0
2016,20,Male,2194038,2602.0
2016,21,Female,2131541,1032.0
2016,21,Male,2249066,3148.0
2016,22,Female,2176173,1108.0
2016,22,Male,2300329,3279.0
2016,23,Female,2208757,1196.0
2016,23,Male,2343318,3526.0
2016,24,Female,2276810,1225.0
2016,24,Male,2400019,3746.0
2016,25,Female,2332790,1380.0
2016,25,Male,2431860,3925.0
2016,26,Female,2334906,1477.0
2016,26,Male,2421330,3794.0
2016,27,Female,2245845,1535.0
2016,27,Male,2323883,3932.0
2016,28,Female,2197075,1564.0
2016,28,Male,2265801,4027.0
2016,29,Female,2160713,1587.0
2016,29,Male,2225469,3834.0
2016,30,Female,2171056,1725.0
2016,30,Male,2230908,3958.0
2016,31,Female,2194127,1906.0
2016,31,Male,2239362,4012.0
2016,32,Female,2132994,1977.0
2016,32,Male,2160360,4149.0
2016,33,Female,2168490,2026.0
2016,33,Male,2187443,4219.0
2016,34,Female,2170836,2183.0
2016,34,Male,2179879,4408.0
2016,35,Female,2149202,2317.0
2016,35,Male,2150421,4465.0
2016,36,Female,2180970,2462.0
2016,36,Male,2198301,4568.0
2016,37,Female,2053786,2442.0
2016,37,Male,2050764,4558.0
2016,38,Female,2015309,2606.0
2016,38,Male,2007016,4566.0
2016,39,Female,2000227,2641.0
2016,39,Male,1979177,4651.0
2016,40,Female,1940048,2739.0
2016,40,Male,1920355,4598.0
2016,41,Female,1995453,2863.0
2016,41,Male,1981862,4926.0
2016,42,Female,1940234,3140.0
2016,42,Male,1911250,4956.0
2016,43,Female,1974589,3490.0
2016,43,Male,1932898,5705.0
2016,44,Female,2059794,3877.0
2016,44,Male,2022244,6220.0
2016,45,Female,2177897,4550.0
2016,45,Male,2134950,6938.0
2016,46,Female,2195910,4861.0
2016,46,Male,2168741,7500.0
2016,47,Female,2084544,4933.0
2016,47,Male,2049843,7802.0
2016,48,Female,2042435,5382.0
2016,48,Male,2003757,8379.0
2016,49,Female,2050099,6091.0
2016,49,Male,1998877,9153.0
2016,50,Female,2086513,6718.0
2016,50,Male,2035108,10275.0
2016,51,Female,2213341,7663.0
2016,51,Male,2153665,11564.0
2016,52,Female,2262347,8542.0
2016,52,Male,2182277,13263.0
2016,53,Female,2264091,9482.0
2016,53,Male,2173755,14411.0
2016,54,Female,2261220,10213.0
2016,54,Male,2163918,15809.0
2016,55,Female,2293240,11208.0
2016,55,Male,2182230,17336.0
2016,56,Female,2307949,11938.0
2016,56,Male,2203577,18278.0
2016,57,Female,2238205,12659.0
2016,57,Male,2117214,19810.0
2016,58,Female,2228300,13400.0
2016,58,Male,2097164,20867.0
2016,59,Female,2209075,14291.0
2016,59,Male,2063803,22354.0
2016,60,Female,2135400,14892.0
2016,60,Male,1980300,22870.0
2016,61,Female,2119596,15276.0
2016,61,Male,1957655,24347.0
2016,62,Female,2041367,16289.0
2016,62,Male,1863721,24889.5
2016,63,Female,1966536,16703.0
2016,63,Male,1785612,25333.5
2016,64,Female,1890516,17397.0
2016,64,Male,1710411,26302.0
2016,65,Female,1837939,17937.058743
2016,65,Male,1647842,26757.0
2016,66,Female,1792673,18637.941257
2016,66,Male,1607455,27048.0
2016,67,Female,1739026,20165.0
2016,67,Male,1551846,28136.0
2016,68,Female,1717696,21602.5
2016,68,Male,1530823,29865.0
2016,69,Female,1787079,23930.5
2016,69,Male,1589614,32580.0
2016,70,Female,1324025,20392.0
2016,70,Male,1159751,26855.0
2016,71,Female,1307894,21481.0
2016,71,Male,1133265,28161.0
2016,72,Female,1274268,23538.0
2016,72,Male,1091765,29916.0
2016,73,Female,1303006,26239.0
2016,73,Male,1107054,32438.0
2016,74,Female,1137816,25424.0
2016,74,Male,952290,30982.0
2016,75,Female,1042818,25700.0
2016,75,Male,855611,30755.0
2016,76,Female,984122,25903.0
2016,76,Male,798658,30679.0
2016,77,Female,920414,27591.0
2016,77,Male,743208,31452.0
2016,78,Female,882478,28949.0
2016,78,Male,696305,31785.0
2016,79,Female,812403,29888.0
2016,79,Male,627710,32176.0
2016,80,Female,773847,31964.0
2016,80,Male,585062,33039.0
2016,81,Female,741068,33568.0
2016,81,Male,544320,33667.0
2016,82,Female,660976,34229.0
2016,82,Male,474690,32909.0
2016,83,Female,636656,36059.0
2016,83,Male,442957,33690.0
2016,84,Female,602934,38241.0
2016,84,Male,406107,34671.0
2016,85,Female,568509,41063.0
2016,85,Male,369544,34866.0
2016,86,Female,539087,42447.0
2016,86,Male,336824,35050.0
2016,87,Female,478277,43272.0
2016,87,Male,287684,33757.0
2016,88,Female,440961,44816.0
2016,88,Male,252515,32913.0
2016,89,Female,394181,44819.0
2016,89,Male,216077,31473.0
2016,90,Female,342588,44060.0
2016,90,Male,178312,28736.0
2016,91,Female,301841,43375.0
2016,91,Male,148364,26092.5
2016,92,Female,254238,40359.0
2016,92,Male,119042,22896.5
2016,93,Female,207351,36547.0
2016,93,Male,93512,19430.0
2016,94,Female,168745,33098.0
2016,94,Male,71442,16173.0
2016,95,Female,133121,28420.0
2016,95,Male,54184,12799.0
2016,96,Female,98920,23360.0
2016,96,Male,37155,9613.0
2016,97,Female,69729,17889.0
2016,97,Male,25036,6489.0
2016,98,Female,52146,14340.0
2016,98,Male,17349,4869.0
2016,99,Female,34289,10452.0
2016,99,Male,10761,3140.0
2017,0,Female,1896804,9867.0
2017,0,Male,1985633,12468.0
2017,1,Female,1946614,658.0
2017,1,Male,2035250,863.0
2017,2,Female,1965193,405.0
2017,2,Male,2056068,583.0
2017,3,Female,1957426,312.0
2017,3,Male,2051634,461.0
2017,4,Female,1955855,273.0
2017,4,Male,2044539,325.0
2017,5,Female,1959115,211.0
2017,5,Male,2048118,300.0
2017,6,Female,1979831,213.0
2017,6,Male,2072597,242.0
2017,7,Female,1982515,219.0
2017,7,Male,2065915,267.0
2017,8,Female,1982528,206.0
2017,8,Male,2064602,248.0
2017,9,Female,2044117,206.0
2017,9,Male,2130968,242.0
2017,10,Female,2051472,200.0
2017,10,Male,2142742,294.0
2017,11,Female,2034569,218.0
2017,11,Male,2125259,304.0
2017,12,Female,2030081,218.0
2017,12,Male,2116965,383.0
2017,13,Female,2035642,274.0
2017,13,Male,2119845,428.0
2017,14,Female,2022540,337.0
2017,14,Male,2104341,561.0
2017,15,Female,2015600,423.0
2017,15,Male,2097409,796.0
2017,16,Female,2065586,511.0
2017,16,Male,2153352,1170.0
2017,17,Female,2096760,552.0
2017,17,Male,2194851,1409.0
2017,18,Female,2069414,744.0
2017,18,Male,2165520,2019.0
2017,19,Female,2075093,806.0
2017,19,Male,2172001,2455.0
2017,20,Female,2085634,905.0
2017,20,Male,2179001,2633.0
2017,21,Female,2099827,1028.0
2017,21,Male,2205043,2865.0
2017,22,Female,2145599,1087.0
2017,22,Male,2261816,3113.0
2017,23,Female,2191714,1205.0
2017,23,Male,2312982,3388.0
2017,24,Female,2224724,1261.0
2017,24,Male,2355271,3654.0
2017,25,Female,2292756,1414.0
2017,25,Male,2411294,3853.0
2017,26,Female,2348774,1412.0
2017,26,Male,2443229,4098.0
2017,27,Female,2350989,1666.0
2017,27,Male,2432499,4151.0
2017,28,Female,2260795,1744.0
2017,28,Male,2334284,4166.0
2017,29,Female,2210394,1655.0
2017,29,Male,2275781,4118.0
2017,30,Female,2172754,1788.0
2017,30,Male,2234838,4033.0
2017,31,Female,2181801,1914.0
2017,31,Male,2239658,4246.0
2017,32,Female,2203606,2027.0
2017,32,Male,2247295,4431.0
2017,33,Female,2142025,2167.0
2017,33,Male,2167211,4452.0
2017,34,Female,2176944,2281.0
2017,34,Male,2192931,4599.0
2017,35,Female,2177820,2383.0
2017,35,Male,2183735,4665.0
2017,36,Female,2154639,2462.0
2017,36,Male,2153104,4805.0
2017,37,Female,2185533,2659.0
2017,37,Male,2200435,4924.0
2017,38,Female,2057807,2520.0
2017,38,Male,2052092,4828.0
2017,39,Female,2018536,2770.0
2017,39,Male,2007617,4888.0
2017,40,Female,2002606,2900.0
2017,40,Male,1978816,5073.0
2017,41,Female,1942185,2955.0
2017,41,Male,1919638,5042.0
2017,42,Female,1997068,3276.0
2017,42,Male,1980622,5239.0
2017,43,Female,1941030,3438.0
2017,43,Male,1909452,5464.0
2017,44,Female,1974711,3638.0
2017,44,Male,1930459,5867.0
2017,45,Female,2058718,4146.0
2017,45,Male,2018395,6869.0
2017,46,Female,2175676,4860.0
2017,46,Male,2129880,7683.0
2017,47,Female,2193166,5252.0
2017,47,Male,2162603,8287.0
2017,48,Female,2081238,5437.0
2017,48,Male,2042897,8443.0
2017,49,Female,2038520,5782.0
2017,49,Male,1996207,8942.0
2017,50,Female,2045310,6486.0
2017,50,Male,1990010,9940.0
2017,51,Female,2080940,7208.0
2017,51,Male,2025095,11296.0
2017,52,Female,2207045,8161.0
2017,52,Male,2142287,12567.0
2017,53,Female,2255166,9042.0
2017,53,Male,2168870,14244.0
2017,54,Female,2255838,9967.0
2017,54,Male,2159188,15535.0
2017,55,Female,2251889,10964.0
2017,55,Male,2147748,16999.0
2017,56,Female,2283327,11881.0
2017,56,Male,2164787,18378.0
2017,57,Female,2297190,12921.0
2017,57,Male,2185073,19773.000001
2017,58,Female,2226614,13559.0
2017,58,Male,2097569,20852.0
2017,59,Female,2215811,14385.0
2017,59,Male,2075651,22391.0
2017,60,Female,2195804,15365.0
2017,60,Male,2040951,23681.0
2017,61,Female,2121562,15908.0
2017,61,Male,1956853,24313.0
2017,62,Female,2105051,16465.0
2017,62,Male,1933170,25381.0
2017,63,Female,2026070,17303.0
2017,63,Male,1838503,26506.0
2017,64,Female,1950439,17924.0
2017,64,Male,1759640,27060.5
2017,65,Female,1874032,18616.0
2017,65,Male,1683999,27528.5
2017,66,Female,1820635,19061.0
2017,66,Male,1621086,27810.0
2017,67,Female,1774302,19937.0
2017,67,Male,1580106,28716.0
2017,68,Female,1719333,21706.0
2017,68,Male,1523407,29681.0
2017,69,Female,1696105,23507.0
2017,69,Male,1500591,31525.0
2017,70,Female,1762558,25870.0
2017,70,Male,1556208,34188.0
2017,71,Female,1304161,21865.0
2017,71,Male,1133054,28793.0
2017,72,Female,1286560,23532.0
2017,72,Male,1105202,29453.0
2017,73,Female,1251237,25387.0
2017,73,Male,1062158,31658.0
2017,74,Female,1277026,28196.0
2017,74,Male,1074474,34583.0
2017,75,Female,1112595,27381.0
2017,75,Male,921531,32358.0
2017,76,Female,1017241,27431.0
2017,76,Male,825299,31887.0
2017,77,Female,957424,28190.0
2017,77,Male,767691,32284.0
2017,78,Female,892776,29753.0
2017,78,Male,711470,32941.0
2017,79,Female,853150,31238.0
2017,79,Male,663515,34035.0
2017,80,Female,782122,32266.0
2017,80,Male,595050,33752.0
2017,81,Female,741532,33790.0
2017,81,Male,551309,34436.0
2017,82,Female,706469,35961.0
2017,82,Male,509366,35331.0
2017,83,Female,626220,36341.0
2017,83,Male,440649,34507.0
2017,84,Female,599158,38744.0
2017,84,Male,407912,35138.0
2017,85,Female,562869,40256.0
2017,85,Male,370439,35385.0
2017,86,Female,526134,42507.0
2017,86,Male,333708,35684.0
2017,87,Female,494229,44281.0
2017,87,Male,300937,35162.0
2017,88,Female,433671,44238.0
2017,88,Male,253968,33511.0
2017,89,Female,395110,44886.0
2017,89,Male,220047,32204.0
2017,90,Female,348663,45146.0
2017,90,Male,185711,29857.0
2017,91,Female,298545,43449.0
2017,91,Male,150897,26414.0
2017,92,Female,259044,41766.0
2017,92,Male,123570,24084.0
2017,93,Female,214416,37909.0
2017,93,Male,97393,20245.0
2017,94,Female,171675,33897.0
2017,94,Male,75186,16674.0
2017,95,Female,136666,30096.0
2017,95,Male,56129,13693.0
2017,96,Female,105671,24921.0
2017,96,Male,41831,10481.0
2017,97,Female,76313,19851.0
2017,97,Male,27808,7532.0
2017,98,Female,53004,14712.0
2017,98,Male,18610,4973.0
2017,99,Female,38508,11316.0
2017,99,Male,12489,3525.0
2018,0,Female,1871130,9399.0
2018,0,Male,1955778,12069.0
2018,1,Female,1904650,617.0
2018,1,Male,1993267,833.0
2018,2,Female,1954093,435.0
2018,2,Male,2042649,610.0
2018,3,Female,1972152,291.0
2018,3,Male,2062901,454.0
2018,4,Female,1963901,244.0
2018,4,Male,2058006,346.0
2018,5,Female,1962140,230.0
2018,5,Male,2050649,294.0
2018,6,Female,1965077,212.0
2018,6,Male,2054029,248.0
2018,7,Female,1985450,176.0
2018,7,Male,2078197,243.0
2018,8,Female,1987716,221.0
2018,8,Male,2071493,236.0
2018,9,Female,1987834,205.0
2018,9,Male,2070373,265.0
2018,10,Female,2049679,222.0
2018,10,Male,2136727,249.0
2018,11,Female,2056959,247.0
2018,11,Male,2148146,247.0
2018,12,Female,2039990,252.0
2018,12,Male,2130613,337.0
2018,13,Female,2035641,283.0
2018,13,Male,2122616,393.0
2018,14,Female,2041625,321.0
2018,14,Male,2125846,569.0
2018,15,Female,2029202,397.0
2018,15,Male,2111119,789.0
2018,16,Female,2022806,472.0
2018,16,Male,2105283,1021.0
2018,17,Female,2074467,594.0
2018,17,Male,2163297,1433.0
2018,18,Female,2107615,730.0
2018,18,Male,2206844,1971.0
2018,19,Female,2079986,807.0
2018,19,Male,2176447,2167.0
2018,20,Female,2084311,890.0
2018,20,Male,2179864,2382.0
2018,21,Female,2095239,946.0
2018,21,Male,2186964,2776.0
2018,22,Female,2111012,1011.0
2018,22,Male,2213702,2950.0
2018,23,Female,2157955,1109.0
2018,23,Male,2270661,3140.0
2018,24,Female,2204360,1190.0
2018,24,Male,2321042,3380.0
2018,25,Female,2237123,1298.0
2018,25,Male,2362481,3546.0
2018,26,Female,2305014,1459.0
2018,26,Male,2418783,3771.0
2018,27,Female,2361080,1581.0
2018,27,Male,2450479,4116.0
2018,28,Female,2362146,1688.0
2018,28,Male,2439011,4145.0
2018,29,Female,2270458,1806.0
2018,29,Male,2340643,4050.0
2018,30,Female,2219046,1902.0
2018,30,Male,2281362,4196.0
2018,31,Female,2180400,1869.0
2018,31,Male,2239948,4097.0
2018,32,Female,2188460,2065.0
2018,32,Male,2244353,4228.0
2018,33,Female,2209778,2139.0
2018,33,Male,2250890,4340.0
2018,34,Female,2147881,2173.0
2018,34,Male,2169724,4373.0
2018,35,Female,2181683,2394.0
2018,35,Male,2193962,4701.0
2018,36,Female,2181230,2508.0
2018,36,Male,2184262,4692.0
2018,37,Female,2157189,2584.0
2018,37,Male,2153191,4880.0
2018,38,Female,2187733,2712.0
2018,38,Male,2199595,5125.0
2018,39,Female,2059393,2897.0
2018,39,Male,2050722,5125.0
2018,40,Female,2019434,2867.0
2018,40,Male,2005490,5040.0
2018,41,Female,2003165,2988.0
2018,41,Male,1976349,5201.0
2018,42,Female,1942419,3097.0
2018,42,Male,1916924,5194.0
2018,43,Female,1996399,3412.0
2018,43,Male,1977309,5490.0
2018,44,Female,1939966,3544.0
2018,44,Male,1905679,5931.0
2018,45,Female,1972785,4035.0
2018,45,Male,1925667,6475.0
2018,46,Female,2055788,4614.0
2018,46,Male,2012287,7311.0
2018,47,Female,2172046,5075.0
2018,47,Male,2122714,8168.0
2018,48,Female,2188947,5463.0
2018,48,Male,2154493,8725.0
2018,49,Female,2076538,5719.0
2018,49,Male,2034172,9288.0
2018,50,Female,2033127,6123.5
2018,50,Male,1986684,9709.0
2018,51,Female,2039366,6939.5
2018,51,Male,1979547,10598.0
2018,52,Female,2074572,7566.0
2018,52,Male,2013555,11940.0
2018,53,Female,2199660,8558.0
2018,53,Male,2129177,13552.0
2018,54,Female,2246620,9717.0
2018,54,Male,2153915,15265.0
2018,55,Female,2246120,10580.0
2018,55,Male,2142662,16735.0
2018,56,Female,2241545,11694.0
2018,56,Male,2129925,18163.0
2018,57,Female,2271902,12654.0
2018,57,Male,2145610,19889.0
2018,58,Female,2284854,13482.0
2018,58,Male,2164421,21129.0
2018,59,Female,2213412,14292.0
2018,59,Male,2075641,22339.0
2018,60,Female,2201466,15161.0
2018,60,Male,2052252,23537.0
2018,61,Female,2180494,16213.0
2018,61,Male,2016265,25093.0
2018,62,Female,2106002,16731.0
2018,62,Male,1931585,26095.0
2018,63,Female,2088569,17662.0
2018,63,Male,1906437,27439.0
2018,64,Female,2009008,18096.0
2018,64,Male,1811107,27852.0
2018,65,Female,1932823,18885.0
2018,65,Male,1731714,28377.0
2018,66,Female,1855588,19493.0
2018,66,Male,1655483,29143.0
2018,67,Female,1801312,20398.0
2018,67,Male,1592202,29460.0
2018,68,Female,1754055,21243.0
2018,68,Male,1550597,29876.0
2018,69,Female,1697612,22673.0
2018,69,Male,1492913,31688.0
2018,70,Female,1672434,24853.0
2018,70,Male,1468361,33305.0
2018,71,Female,1736248,27578.0
2018,71,Male,1520975,36245.0
2018,72,Female,1282539,23638.0
2018,72,Male,1104604,30313.0
2018,73,Female,1263295,24847.0
2018,73,Male,1075313,31168.0
2018,74,Female,1226171,27255.0
2018,74,Male,1030767,33333.0
2018,75,Female,1248717,30234.0
2018,75,Male,1039842,36302.0
2018,76,Female,1085253,29113.0
2018,76,Male,888814,34254.0
2018,77,Female,989626,29177.0
2018,77,Male,793206,33836.0
2018,78,Female,928749,29932.0
2018,78,Male,734934,33258.0
2018,79,Female,863050,31317.0
2018,79,Male,677988,34327.0
2018,80,Female,821469,32970.0
2018,80,Male,629062,35019.0
2018,81,Female,749540,33968.0
2018,81,Male,560752,34622.0
2018,82,Female,706940,35915.0
2018,82,Male,515989,35372.0
2018,83,Female,669616,37678.0
2018,83,Male,473036,35486.0
2018,84,Female,589333,37714.0
2018,84,Male,405657,34715.0
2018,85,Female,559616,39904.0
2018,85,Male,372307,35112.0
2018,86,Female,521116,41508.0
2018,86,Male,334587,35139.0
2018,87,Female,482448,43317.0
2018,87,Male,298139,34670.0
2018,88,Female,448484,44839.0
2018,88,Male,265786,34258.0
2018,89,Female,388751,44549.0
2018,89,Male,221420,31820.0
2018,90,Female,349616,44796.0
2018,90,Male,189158,30001.0
2018,91,Female,304206,43591.0
2018,91,Male,157273,27232.0
2018,92,Female,256251,40564.0
2018,92,Male,125643,23642.0
2018,93,Female,218704,38042.0
2018,93,Male,101169,20767.0
2018,94,Female,177650,34274.0
2018,94,Male,78248,17156.0
2018,95,Female,139429,29842.0
2018,95,Male,59293,13738.0
2018,96,Female,108339,25380.0
2018,96,Male,43144,10953.0
2018,97,Female,82046,20823.0
2018,97,Male,31621,8086.0
2018,98,Female,57386,15740.0
2018,98,Male,20263,5565.0
2018,99,Female,39398,11238.0
2018,99,Male,13563,3481.0
2019,0,Female,1841226,9248.0
2019,0,Male,1921001,11675.0
2019,1,Female,1878996,651.0
2019,1,Male,1963261,824.0
2019,2,Female,1911720,399.0
2019,2,Male,2000102,515.0
2019,3,Female,1960386,320.0
2019,3,Male,2048651,390.0
2019,4,Female,1977745,265.0
2019,4,Male,2068251,311.0
2019,5,Female,1969055,245.0
2019,5,Male,2063176,291.0
2019,6,Female,1966849,224.0
2019,6,Male,2055583,266.0
2019,7,Female,1969451,196.0
2019,7,Male,2058425,243.0
2019,8,Female,1989491,184.0
2019,8,Male,2082403,251.0
2019,9,Female,1991601,194.0
2019,9,Male,2075719,239.0
