Year,Age,mx_male,mx_female,mx_diff
1962,20,0.0017296862429605792,0.0006651270207852194,0.0010645592221753598
1962,21,0.0018468085106382978,0.0007110204081632653,0.0011357881024750326
1962,22,0.0018014440433212996,0.0007153912295786758,0.0010860528137426237
1962,23,0.0018489341983317887,0.0006902268760907505,0.0011587073222410382
1962,24,0.0017122905027932961,0.0007359649122807018,0.0009763255905125943
1962,25,0.001706717123935667,0.0008137432188065099,0.0008929739051291571
1962,26,0.0016537001897533206,0.0008747714808043876,0.000778928708948933
1962,27,0.0016547169811320754,0.0008265213442325158,0.0008281956368995596
1962,28,0.0016962391513982641,0.0008937558247903075,0.0008024833266079566
1962,29,0.0017483568075117371,0.001028310502283105,0.0007200463052286321
1962,30,0.00178809738503156,0.0010175592625109745,0.0007705381225205856
1962,31,0.0018589398023360288,0.0011254355400696864,0.0007335042622663424
1962,32,0.001982253771073647,0.0012393162393162394,0.0007429375317574076
1962,33,0.002107236268526591,0.001280804694048617,0.000826431574477974
1962,34,0.002258723404255319,0.001416326530612245,0.0008423968736430741
1962,35,0.0024815436241610736,0.0015365461847389559,0.0009449974394221178
1962,36,0.0025943474646716543,0.001690721649484536,0.0009036258151871182
1962,37,0.002957060280759703,0.0018674509803921569,0.001089609300367546
1962,38,0.003157377049180328,0.0019519006982156712,0.0012054763509646569
1962,39,0.0033398692810457514,0.002145398298530549,0.0011944709825152024
1962,40,0.0037504118616144976,0.002298751950078003,0.0014516599115364944
1962,41,0.004016750418760469,0.0024352660841938044,0.001581484334566665
1962,42,0.004608547008547009,0.0028376623376623377,0.001770884670884671
1962,43,0.004869982547993019,0.003051537822111388,0.001818444725881631
1962,44,0.0055827402135231316,0.003183673469387755,0.0023990667441353766
1962,45,0.006112666493168275,0.0033740844393792377,0.0027385820537890377
1962,46,0.006521482584264563,0.0037495430844135735,0.0027719394998509898
1962,47,0.007379352317028505,0.004326459904013576,0.0030528924130149284
1962,48,0.008228143556036897,0.004597937234193015,0.0036302063218438827
1962,49,0.009156146166739244,0.005058549906913106,0.004097596259826138
1962,50,0.010039544705186969,0.005524071723546132,0.004515472981640837
1962,51,0.011310620809863238,0.005808861262554355,0.005501759547308882
1962,52,0.0126275138815813,0.0067348384937897365,0.005892675387791563
1962,53,0.012917851363487748,0.006578685852844139,0.006339165510643609
1962,54,0.014571506124035963,0.0071002439298380755,0.007471262194197888
1962,55,0.015001405811689914,0.0075584513413820345,0.007442954470307879
1962,56,0.016302437795219896,0.008229885975765515,0.008072551819454382
1962,57,0.01799737430610353,0.008663183104724581,0.00933419120137895
1962,58,0.019985740898323407,0.009892906772142288,0.01009283412618112
1962,59,0.02186649243166721,0.010753953624100384,0.011112538807566826
1962,60,0.023214491967261993,0.011749269025925546,0.011465222941336447
1962,61,0.0272352170593139,0.013969565704903073,0.013265651354410827
1962,62,0.030270467037967312,0.01610290828924629,0.014167558748721023
1962,63,0.02944226147388888,0.015097240579397405,0.014345020894491476
1962,64,0.032636992824941265,0.01687699080792097,0.015760002017020294
1962,65,0.037006944477634765,0.018987631922226838,0.018019312555407927
1962,66,0.039041901627402176,0.019999802122099144,0.019042099505303032
1962,67,0.04218132233446288,0.022314102027925435,0.019867220306537446
1962,68,0.04405165036834611,0.023792002477565497,0.02025964789078061
1962,69,0.04652436973574288,0.02537936659626142,0.02114500313948146
1962,70,0.049381987388430255,0.028502893294533083,0.020879094093897172
1962,71,0.05023574657142045,0.0294881815987129,0.02074756497270755
1962,72,0.060031398956716164,0.036731189312726495,0.02330020964398967
1962,73,0.06429680186745346,0.0399975887495722,0.02429921311788126
1962,74,0.06913730727836201,0.04370737428776957,0.025429932990592437
1962,75,0.07266762435726419,0.048452519737158535,0.024215104620105656
1962,76,0.07991118882438408,0.05337640132992379,0.026534787494460296
1962,77,0.08685404966885102,0.05836302819305072,0.0284910214758003
1962,78,0.09534238173125315,0.06741851007083982,0.027923871660413324
1962,79,0.10161871307394596,0.07331321130150109,0.02830550177244487
1962,80,0.11036235708904935,0.08213119139204834,0.028231165697001
1962,81,0.11681984144474689,0.08785040336199121,0.028969438082755677
1962,82,0.13603857139849393,0.10604780892145116,0.02999076247704277
1962,83,0.14149491434689507,0.11219784985505923,0.029297064491835834
1962,84,0.15858178887993554,0.12663044939891885,0.031951339481016694
1963,0,0.02925282236797322,0.022154569430693133,0.007098252937280086
1963,1,0.0017644008231939034,0.0015275081423781543,0.0002368926808157491
1963,2,0.0011165844390647504,0.0009026724756275953,0.00021391196343715504
1963,3,0.0008438411532365839,0.0007061951523022515,0.00013764600093433242
1963,4,0.0006805791335969182,0.0005688763307377733,0.00011170280285914492
1963,5,0.0005890073184159313,0.0005064407550445978,8.256656337133348e-05
1963,6,0.000564314114452467,0.00042452939754879986,0.00013978471690366718
1963,7,0.0005267272304711703,0.0003574547596319841,0.0001692724708391862
1963,8,0.00043992745233068214,0.000336567627847281,0.00010335982448340112
1963,9,0.0004632266005449424,0.0002884997641712937,0.00017472683637364872
1963,10,0.00042923060414207535,0.0002902947797008845,0.00013893582444119085
1963,11,0.0004390709344077991,0.00028773996245048613,0.00015133097195731295
1963,12,0.0004691992188349506,0.00029471879664740496,0.00017448042218754563
1963,13,0.0005619907851805945,0.00031857749250015487,0.00024341329268043967
1963,14,0.000653474919565906,0.0003768011869810036,0.00027667373258490237
1963,15,0.0008435257017174138,0.00043727743625169505,0.00040624826546571875
1963,16,0.0010796660430239524,0.000486066812887215,0.0005935992301367374
1963,17,0.0013333333333333333,0.0005753526354862658,0.0007579806978470675
1963,18,0.0015414244186046512,0.0006104651162790697,0.0009309593023255814
1963,19,0.0017016491754122938,0.0006710334788937409,0.0010306156965185528
1963,20,0.0017048951048951049,0.0006298044504383008,0.0010750906544568042
1963,21,0.0018746006389776357,0.0007296466973886329,0.0011449539415890027
1963,22,0.0018360101437024513,0.0007113821138211383,0.001124628029881313
1963,23,0.0018619436875567665,0.0007212692967409948,0.0011406743908157716
1963,24,0.0017523020257826888,0.0007411865864144454,0.0010111154393682433
1963,25,0.0017502304147465437,0.000822707423580786,0.0009275229911657577
1963,26,0.001746942615239887,0.0007759710930442638,0.0009709715221956233
1963,27,0.0017587181903864278,0.0008820326678765881,0.0008766855225098397
1963,28,0.001849906191369606,0.0010027149321266968,0.0008471912592429092
1963,29,0.0017521613832853025,0.0009878957169459962,0.0007642656663393063
1963,30,0.0017922794117647058,0.0010304386750223814,0.0007618407367423244
1963,31,0.0018286235186873291,0.001085181898846495,0.0007434416198408341
1963,32,0.002018817204301075,0.0012855902777777779,0.0007332269265232973
1963,33,0.0022124444444444444,0.001298545765611634,0.0009138986788328105
1963,34,0.002359307359307359,0.0014322527015793848,0.0009270546577279744
1963,35,0.0024868085106382978,0.0015554649265905383,0.0009313435840477594
1963,36,0.002707808564231738,0.0017062600321027287,0.0010015485321290094
1963,37,0.002894254787676936,0.0017931854199683044,0.0011010693677086316
1963,38,0.003265289256198347,0.0020486274509803923,0.0012166618052179548
1963,39,0.0034696721311475408,0.002232919254658385,0.0012367528764891558
1963,40,0.0037383483237939494,0.00225,0.0014883483237939496
1963,41,0.004023102310231023,0.00249296875,0.001530133560231023
1963,42,0.00472544080604534,0.0028630573248407645,0.0018623834812045753
1963,43,0.0050599828620394175,0.0031423921887713587,0.0019175906732680588
1963,44,0.00549079754601227,0.0032393661384487074,0.0022514314075635622
1963,45,0.006201042053803711,0.0036380925878344984,0.0025629494659692126
1963,46,0.006713635531517293,0.0037957855246760746,0.002917850006841218
1963,47,0.007549195253221368,0.004238902397275305,0.0033102928559460634
1963,48,0.008345806053612723,0.004650677305622564,0.0036951287479901583
1963,49,0.009241102045642663,0.005049902942485346,0.0041911991031573165
1963,50,0.010255193656708501,0.005573422859668213,0.004681770797040288
1963,51,0.01092519238246364,0.005803704916632256,0.005121487465831385
1963,52,0.012783026092003127,0.006692901965713623,0.006090124126289504
1963,53,0.013737480350555298,0.006892172956854704,0.006845307393700594
1963,54,0.01420001157665815,0.007099496339476055,0.007100515237182095
1963,55,0.015543028241127205,0.0076525474258525485,0.007890480815274657
1963,56,0.016664725773338163,0.008201774452731021,0.008462951320607141
1963,57,0.018437169513175734,0.009065335226343096,0.009371834286832638
1963,58,0.020335924240473664,0.010038334019450309,0.010297590221023355
1963,59,0.0224924065545141,0.010915057964696408,0.011577348589817692
1963,60,0.024501447933428226,0.012044465450884828,0.012456982482543398
1963,61,0.025200799715780455,0.012455350011182465,0.01274544970459799
1963,62,0.03164491934655297,0.016535877381764735,0.015109041964788232
1963,63,0.032736278155363716,0.01732577775107961,0.015410500404284107
1963,64,0.03208931929556955,0.016304391943998724,0.01578492735157083
1963,65,0.037407635467980295,0.019037149511841534,0.01837048595613876
1963,66,0.03882135289216619,0.019422305885246564,0.019399047006919627
1963,67,0.04319326279274992,0.022466975428349797,0.02072628736440012
1963,68,0.04580482080302278,0.024000339351458407,0.021804481451564377
1963,69,0.04761636824002396,0.025544333831018572,0.022072034409005386
1963,70,0.05265516426376743,0.029468492997146552,0.023186671266620877
1963,71,0.05301881931421245,0.029399606894219252,0.023619212419993197
1963,72,0.05910059918548558,0.03516927283125724,0.023931326354228344
1963,73,0.06533147142680633,0.03967591861889623,0.025655552807910098
1963,74,0.07198845937803197,0.04492529455697081,0.027063164821061164
1963,75,0.07795662639760635,0.05041736524016846,0.02753926115743789
1963,76,0.07969825764919344,0.05281320985497117,0.026885047794222273
1963,77,0.08811459142290103,0.05771063705513003,0.030403954367770998
1963,78,0.09767222518573494,0.06778902672257997,0.029883198463154972
1963,79,0.10501703286598768,0.07418369667630527,0.03083333618968241
1963,80,0.11363590882711973,0.08367021083572232,0.029965697991397408
1963,81,0.11924532237783714,0.08706033913325319,0.03218498324458395
1963,82,0.13457932496331323,0.10228652035560805,0.032292804607705186
1963,83,0.15238195139269922,0.11695271985592466,0.03542923153677456
1963,84,0.15615036486447198,0.12445445407234926,0.03169591079212272
1964,0,0.02850744525112033,0.02192832870324437,0.006579116547875959
1964,1,0.001661225089610315,0.0015279033346490278,0.0001333217549612871
1964,2,0.001121949333120561,0.0008611100962494774,0.00026083923687108363
1964,3,0.0008140912843473144,0.0006607667167307417,0.0001533245676165727
1964,4,0.0007221271183956958,0.0005294459527240592,0.00019268116567163667
1964,5,0.0006011253525693446,0.0004834464093723353,0.00011767894319700929
1964,6,0.0005518584490245245,0.00039575622995312114,0.00015610221907140336
1964,7,0.0004927313821992608,0.0003521553923733063,0.00014057598982595448
1964,8,0.0005068109904584718,0.00034400045108029075,0.000162810539378181
1964,9,0.0004233001197849275,0.00029065142315207567,0.00013264869663285185
1964,10,0.00042352522821916634,0.00027025180012549624,0.0001532734280936701
1964,11,0.0004685007198723686,0.0002984737504436772,0.0001700269694286914
1964,12,0.0004564867992172999,0.00029850697038513995,0.00015797982883215995
1964,13,0.0005815978479228924,0.00031649033768611534,0.00026510751023677703
1964,14,0.0006976064976426575,0.00035327691625441454,0.00034432958138824293
1964,15,0.0008668702235394719,0.0004111044523770233,0.00045576577116244863
1964,16,0.001088964478285469,0.0005405106885988671,0.0005484537896866019
1964,17,0.0013278947368421052,0.0005316045380875203,0.0007962901987545849
1964,18,0.0017101024890190336,0.0006407624633431085,0.0010693400256759251
1964,19,0.0018477119279819954,0.0006605571847507331,0.0011871547432312623
1964,20,0.0017964860907759882,0.0006324362606232295,0.0011640498301527587
1964,21,0.001854239663629993,0.000675,0.0011792396636299929
1964,22,0.001832258064516129,0.0007519142419601838,0.0010803438225559453
1964,23,0.0018699743370402054,0.000708029197080292,0.0011619451399599134
1964,24,0.0018288770053475935,0.0007937710437710437,0.0010351059615765499
1964,25,0.0018057813911472448,0.0007974248927038627,0.0010083564984433822
1964,26,0.0018058340929808568,0.0007840909090909091,0.0010217431838899478
1964,27,0.0017679403541472508,0.0008942652329749104,0.0008736751211723404
1964,28,0.0018144329896907217,0.0009475587703435805,0.0008668742193471412
1964,29,0.0018550046772684752,0.000961121157323689,0.0008938835199447862
1964,30,0.001891588785046729,0.001044504995458674,0.0008470837895880551
1964,31,0.00196078431372549,0.0011666666666666668,0.0007941176470588234
1964,32,0.002141818181818182,0.0012663716814159292,0.0008754465004022526
1964,33,0.0022491007194244605,0.0014003481288076588,0.0008487525906168017
1964,34,0.0024417989417989416,0.0014296610169491526,0.001012137924849789
1964,35,0.0024683434518647006,0.0015644222776392352,0.0009039211742254655
1964,36,0.0027209897610921503,0.0016821515892420538,0.0010388381718500965
1964,37,0.0030202020202020202,0.0017955092221331194,0.0012246927980689008
1964,38,0.003195,0.002027755749405234,0.0011672442505947659
1964,39,0.003590570719602978,0.002210361067503925,0.001380209652099053
1964,40,0.0038826907301066447,0.0022752721617418353,0.0016074185683648094
1964,41,0.0039598689598689596,0.0024410852713178293,0.0015187836885511303
1964,42,0.00472539288668321,0.002832550860719875,0.0018928420259633348
1964,43,0.00511625947767481,0.003047885075818037,0.002068374401856773
1964,44,0.00573407917383821,0.003262857142857143,0.002471222030981067
1964,45,0.006065973068875335,0.0035636187606311836,0.002502354308244151
1964,46,0.0068083092503751904,0.0038186325266918557,0.0029896767236833348
1964,47,0.0075006905281488545,0.00426166482407544,0.0032390257040734146
1964,48,0.008162308679968207,0.00452509515800655,0.0036372135219616564
1964,49,0.009037195113352731,0.004941268999948707,0.004095926113404025
1964,50,0.010232678213727394,0.005576189441987011,0.004656488771740383
1964,51,0.010934575974179296,0.005892632899816825,0.005041943074362471
1964,52,0.012122585846776638,0.00641679702172373,0.005705788825052909
1964,53,0.013244906077169574,0.007031444713136879,0.006213461364032695
1964,54,0.01441799280328817,0.007404593354617936,0.007013399448670234
1964,55,0.015199484798437775,0.0073495947080564035,0.00784989009038137
1964,56,0.016635712811721194,0.008114562745622682,0.008521150066098512
1964,57,0.01793500995416049,0.008796533426212378,0.00913847652794811
1964,58,0.019657055935836273,0.009765606142365652,0.009891449793470621
1964,59,0.022016279118077985,0.010508641796516126,0.011507637321561858
1964,60,0.02446764774161251,0.011697881705902292,0.012769766035710218
1964,61,0.02581832222816147,0.012595249217662984,0.013223073010498486
1964,62,0.028837460670636614,0.014018509320969517,0.014818951349667098
1964,63,0.03225945112687225,0.016984700017190994,0.015274751109681257
1964,64,0.03438796253683989,0.01753065089010613,0.016857311646733764
1964,65,0.03507675844106793,0.018363776768349865,0.016712981672718067
1964,66,0.03735702018068506,0.019137607592143016,0.018219412588542046
1964,67,0.04183784222431859,0.021229787856949824,0.020608054367368768
1964,68,0.044412858847476665,0.023334268014534774,0.02107859083294189
1964,69,0.04737719054648563,0.025219083986545446,0.02215810655994018
1964,70,0.05081218611451302,0.02827345467524296,0.02253873143927006
1964,71,0.052997498695791026,0.028906099081537677,0.02409139961425335
